 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NOTE: This link is updated weekly. If you download a copy, you will not have the updated version. Bookmark the link instead.

Foreign Nationals UW guidelines added to the very last row of the sheet, MOO GULE removed (discontinued product)",AIG Guaranteed Issue ,"AIG (SIWL)
",American Amicable Senior Choice Immediate,American Amicable Senior Choice Graded,American Amicable Senior Choice Return of Premium,"American Amicable (Family Choice)
","American Amicable (Family Protector Family Plan)
","American Amicable (Senior Choice)
",American Home Life,"American Home Life (GuideStar 0-44)
","American Home Life (GuideStar 45+)
","American Home Life (Patriot Series)
",Baltimore Life,"Cica Life (Superior Choice)
",CFG,Columbian Financial Group Dignified Choice Elite,Columbian Financial Group Dignified Choice Select,Columbian Financial Group Dignified Choice Advantage,"Foresters (Plan Right)
",Foresters Plan Right Preferred,Foresters Plan Right Standard,Foresters Plan Right Basic,Foresters Advantage Plus II,"Great Western
","Guarantee Trust Life (Life Select)
",Lafayette Life,"Liberty Bankers  (Simple Preferred, Standard, or Modified)","Lincoln Heritage
",Lumico,"Mutual of Omaha (Children's Whole Life)
","Mutual of Omaha (Living Promise)
",Mutual of Omaha Living Promise Level,Mutual of Omaha Living Promise Graded,NATIONAL LIFE GROUP ELITE (Non-Smokers only),NATIONAL LIFE GROUP  PREFERRED (Smokers Allowed),NATIONAL LIFE GROUP SELECT (Non-Smokers Only),NATIONAL LIFE GROUP STANDARD (Smokers allowed),Quility Secure Future Preferred,Royal Neighbors Level,Royal Neighbors Graded,"Royal Neighbors (Ensured Legacy FEX)
","Royal Arcanum (SIWL)
","SBLI (Living Legacy)
","Senior Life (Platinum Protection)
",TransAmerica Easy Solution ,TransAmerica Immediate  Solution Preferred,TransAmerica Immediate Solution Standard,Transamerica (FEX Solutions),,Aetna ACCENDO PREFERRED,Aetna ACCENDO STANDARD,Aetna ACCENDO MODIFIED,"Aflac (Final Expense)
",American Continental,GPM,Prosperity New Vista Level,Prosperity New Vista Graded,Prosperity New Vista Modified,"Prosperity (PrimeTerm to 100)
","Prosperity (Vista Premier)
","Lifeshield
","Oxford
","Security National (Loyalty Plan)
",Sentinel,"Trinity Life
",TruStage,,,,,"Americo
",Americo Eagle Premier
COPD (Chronic Obstructive Pulmonary Disorder),Y,"If treated within 2 years, SimpliNow Legacy. If paired with tobacco, Decline
",Y IF > 3 YEARS SINCE DIAGNOSIS AND TREATMENT,Y IF > 2 YEARS SINCE DIAGNOSIS AND TREATMENT,Y,"If treated within 3 years, ROP
","If treated within 3 years, ROP
","If treated within 2 years, ROP. If treated between 2 and 3 years ago, Graded
",STANDARD,"If diagnosed within 3 years, Graded
","If treated within 2 years, Graded
","If ""Does the proposed insured use a nebulizer to take any inhaled medication?"" answered ""Yes"" , Decline; Otherwise STANDARD
","If treated within 2 years, Decline. If treated between 2 and 3 years ago, Special. If paired with tobacco, Decline
",Standard,"Advantage Graded
",Decline,Decline,Y,Standard,Decline,Y,Y,Decline,"If treated within 2 years, Graded
",Graded,"If treated within 2 years, Graded
","If paired with tobacco, Modified
","If treated within 2 years, Modified
","If treated within 1 year, Modified
","If treated within 3 years, Decline
",Graded,Decline,Y,Decline,Decline,Decline,Decline,NA,Y IF > 2 YEARS SINCE DIAGNOSIS AND TREATMENT,Y,"If paired with tobacco, Graded
","If treated within 2 years, Decline
","If treated within 5 years, Standard
","If treated within 5 years, Decline
",Y,Decline,Y,Standard,,Decline,Y,Y,"If ""Does the proposed insured use a nebulizer to take any inhaled medication?"" answered ""Yes"" , Decline
",Decline,"If treated within 2 years, Graded
",Graded,Y,Y,"PrimeTerm to 100
",Graded,"If treated within 2 years, Graded. If paired with tobacco, Decline
","If treated within 3 years, Decline
","If paired with tobacco, Modified
","New Vantage III (Modified). If treated within 5 years, New Vantage II (Graded). If paired with tobacco, New Vantage III (Modified)
","Graded
","If ""Does the proposed insured use a nebulizer to take any inhaled medication?"" answered ""Yes"" , Modified. If diagnosed within 3 years, Modified. If ""If the prospect takes any inhalers for this condition, have the medications or related dosages changed at all in the past 3 years?"" answered ""Yes"" , Modified
",,,,,Decline,Decline
Cough (Chronic),Y,"SimpliNow Legacy Max
",Application and Underwiting Guidelines Do Not Specify,Application and Underwiting Guidelines Do Not Specify,Application and Underwiting Guidelines Do Not Specify,"Immediate
","Immediate
","Immediate
","WITHIN 1 YEAR IS MODIFIED/12-24 MONTHS IS STANDARD/OVER 2
YEARS IS LEVEL",Level,Level,Standard,Standard,Standard,"Advantage Graded
",NA,NA,NA,Standard,Application and Underwiting Guidelines Do Not Specify,Application and Underwiting Guidelines Do Not Specify,Application and Underwiting Guidelines Do Not Specify,NA,Level,Graded,Level,Preferred,Level,Level,Approved,Level,Y IF > 1 year,Y,NA,NA,NA,NA,NA,Application and Underwiting Guidelines Do Not Specify,Application and Underwiting Guidelines Do Not Specify,Preferred,Level,"Preferred
","Platinum Protection
",Application and Underwiting Guidelines Do Not Specify,Application and Underwiting Guidelines Do Not Specify,Application and Underwiting Guidelines Do Not Specify,"Graded
",,APPLICATION AND UNDERWRITING GUIDE DOES NOT SPECIFY,APPLICATION AND UNDERWRITING GUIDE DOES NOT SPECIFY,APPLICATION AND UNDERWRITING GUIDE DOES NOT SPECIFY,Standard,APPLICATION AND UNDERWRITING GUIDE DOES NOT SPECIFY,"If treated within 2 years, Graded
",Level,Application and Underwiting Guidelines Do Not Specify,Application and Underwiting Guidelines Do Not Specify,"PrimeTerm to 100
",Level,Level,"If treated within 3 years, Decline
",Preferred,"New Vantage I (Level)
",Level,Level,,,,,Decline,Application and Underwiting Guidelines Do Not Specify
Covid 19,Y,NA,"Y IF > 1 YEAR SINCE POSITIVE TEST RESULT, TREATMENT AND QUARANTINE","Y IF > 1 YEAR SINCE POSITIVE TEST RESULT, TREATMENT AND QUARANTINE","Y IF > 30 DAYS SINCE POSITIVE TEST RESULT, TREATMENT OR QUARANTINE",,,NA,,,,NA,NA,NA,,New guidelines screen for the drug remdisivir in prescription history. Manual underwriting review is triggered for applicants taking this drug. ,New guidelines screen for the drug remdisivir in prescription history. Manual underwriting review is triggered for applicants taking this drug. ,New guidelines screen for the drug remdisivir in prescription history. Manual underwriting review is triggered for applicants taking this drug. ,NA,"Y IF > 14 DAYS SINCE SYMPTOMS, > 30 DAYS SINCE QUARANTINE, > DAYS SINCE POSITVE TEST RESULT, > 21 DAYS SINCE TRAVEL OUTSIDE OF THE UNITED STATES, > 30 DAYS SINCE SOMEONE IN YOUR HOUSEHOLD HAS BEEN TREATED OR DIAGNOSED","Y IF > 14 DAYS SINCE SYMPTOMS, > 30 DAYS SINCE QUARANTINE, > DAYS SINCE POSITVE TEST RESULT, > 21 DAYS SINCE TRAVEL OUTSIDE OF THE UNITED STATES, > 30 DAYS SINCE SOMEONE IN YOUR HOUSEHOLD HAS BEEN TREATED OR DIAGNOSED",Y,"Y IF > 14 DAYS SINCE SYMPTOMS, > 30 DAYS SINCE QUARANTINE, > DAYS SINCE POSITVE TEST RESULT, > 21 DAYS SINCE TRAVEL OUTSIDE OF THE UNITED STATES, > 30 DAYS SINCE SOMEONE IN YOUR HOUSEHOLD HAS BEEN TREATED OR DIAGNOSED",,N/A,NA,N/A,,NA,NA,NA,Application and Underwiting Guidelines Do Not Specify,Application and Underwiting Guidelines Do Not Specify,Y IF > 30 DAYS AND FULLY RECOVERED,Y IF > 30 DAYS AND FULLY RECOVERED,Y IF > 30 DAYS AND FULLY RECOVERED,Y IF > 30 DAYS AND FULLY RECOVERED,NA,"Y IF > 30 DAYS SINCE SYMPTOMS, QUARANTINE, POSITIVE TEST RESULTS","Y IF > 30 DAYS SINCE SYMPTOMS, QUARANTINE, POSITIVE TEST RESULTS",NA,NA,NA,NA,NA,NA,NA,NA,,Application and underwriting guide does not specify,Application and underwriting guide does not specify,Application and underwriting guide does not specify,,Application and underwriting guide does not specify,,,Application and underwriting guide does not specify,Application and underwriting guide does not specify,,,,,,,,,,,,,,"Y IF TESTED POSITIVE > 3 MONTHS AGO, NO RESIDUAL EFFECTS WITHIN THE LAST 6 MONTHS, NO SYMPTOMS WITHIN THE LAST 30 DAYS"
"COVID-19 (Carrier specific questions)
",NA,"SimpliNow Legacy Max
",,,,"If ""Within the past 30 days, have you been advised to get specified medical care that has not yet been completed as a result of fever, cough, shortness of breath, or fatigue?"" answered ""Yes"" , ROP. If ""In the past 12 months, has the insured been quarantined or been recommended to be quarantined by a medical professional for covid-19?"" answered ""Yes"" , ROP
","If ""Within the past 30 days, have you been advised to get specified medical care that has not yet been completed as a result of fever, cough, shortness of breath, or fatigue?"" answered ""Yes"" , ROP. If ""In the past 12 months, has the insured been quarantined or been recommended to be quarantined by a medical professional for covid-19?"" answered ""Yes"" , ROP
","If ""Within the past 30 days, have you been advised to get specified medical care that has not yet been completed as a result of fever, cough, shortness of breath, or fatigue?"" answered ""Yes"" , ROP. If ""In the past 12 months, has the insured been quarantined or been recommended to be quarantined by a medical professional for covid-19?"" answered ""Yes"" , ROP
",,Level,Level,Preferred,Standard,Standard,Elite,NA,NA,NA,"Preferred
",,,,NA,Level,Graded,Level,"Preferred
",Level,Level,Approved,Level,,,NA,NA,NA,NA,NA,,,Preferred,Level,Preferred,"Platinum Protection
",,,,Preferred,,,,,Preferred,,Level,Level,,,"PrimeTerm to 100
",Level,Level,"If ""Within the past 90 days, has the insured been advised to quarantine for any reason related to covid-19?"" answered ""Yes"" , Decline
","If ""Within the past 30 days, has the insured been advised to quarantine for any reason related to covid-19?"" answered ""Yes"" , Decline
","If ""In the past 2 years, has the prospect been admitted to an icu due to covid?"" answered ""Yes"" , Decline. If ""Was the prospect admitted to the hospital within the past year due to covid?"" answered ""Yes"" , Decline
",Level,Level,,,,,"If ""Within the last 30 days, has the insured been advised that they have a new or unexplained continuous cough, high temperature or fever, chest pain, severe digestive pain, severe fatigue and/or breathing difficulties?"" answered ""Yes"" , Decline
",
Crohn's Disease (or Other Digestive System Disorder,Y,"SimpliNow Legacy Max
",Application and Underwiting Guidelines Do Not Specify,Application and Underwiting Guidelines Do Not Specify,Application and Underwiting Guidelines Do Not Specify,ROP,ROP,Immediate,,Level,Level,Preferred,Standard,Standard,Elite,NA,NA,NA,"Preferred
",Application and Underwiting Guidelines Do Not Specify,Application and Underwiting Guidelines Do Not Specify,Application and Underwiting Guidelines Do Not Specify,Y IF > 5 YEARS IN REMISSION,Level,Graded,Level,"Preferred
",Level,"If treated within 2 years, Standard (Graded)
",Approved,Level,Application and Underwiting Guidelines Do Not Specify,Application and Underwiting Guidelines Do Not Specify,Decline,Decline,Decline,Decline,NA,Application and Underwiting Guidelines Do Not Specify,Application and Underwiting Guidelines Do Not Specify,Preferred,Level,Preferred,"Platinum Protection
",Y,N,Y IF ONSET > AGE 26,Preferred,,Application and underwriting guide does not specify,Application and underwriting guide does not specify,Application and underwriting guide does not specify,Preferred,Application and underwriting guide does not specify,Level,Level,Application and Underwiting Guidelines Do Not Specify,Application and Underwiting Guidelines Do Not Specify,"PrimeTerm to 100
",Level,Level,Level,Preferred,"New Vantage I (Level)
",Level,Level,,,,,Level,Application and Underwiting Guidelines Do Not Specify
Current hospital or pychiatric facility patient,Y,NA,Decline,Decline,Decline,,,NA,,,,NA,NA,NA,,Decline,Decline,Decline,NA,Decline,Decline,Decline,C ADDITIONAL INFORMATION REQUIRED ON APPLICATION,,NA,NA,NA,,NA,NA,NA,Decline,Decline,Decline,Decline,Decline,Decline,NA,Decline,Decline,NA,NA,NA,NA,NA,NA,NA,NA,,Decline,Decline,Decline,,Decline,,,Decline,Decline,,,,,,,,,,,,,,Decline
Cystic Fibrosis,Y,"If treated within 2 years, SimpliNow Legacy. If paired with tobacco, Decline
",Application and Underwiting Guidelines Do Not Specify,Application and Underwiting Guidelines Do Not Specify,Application and Underwiting Guidelines Do Not Specify,Decline,Decline,"If treated within 2 years, ROP. If treated between 2 and 3 years ago, Graded
",,Decline,Decline,Decline,"If treated within 2 years, Decline
",Guaranteed,Decline,Decline,Decline,Decline,Standard,Decline,Decline,Decline,Decline,"If treated within 2 years, Guaranteed Issue
",Graded,"If treated within 2 years, Graded
",Decline,"If treated within 2 years, Modified
","If treated within 1 year, Modified
","If treated within 3 years, Decline
",Graded,Application and Underwiting Guidelines Do Not Specify,Application and Underwiting Guidelines Do Not Specify,Decline,Decline,Decline,Decline,NA,Application and Underwiting Guidelines Do Not Specify,Application and Underwiting Guidelines Do Not Specify,"If paired with tobacco, Graded
","If treated within 2 years, Decline
","If treated within 5 years, Standard
","If treated within 5 years, Decline
",Application and Underwiting Guidelines Do Not Specify,Application and Underwiting Guidelines Do Not Specify,Application and Underwiting Guidelines Do Not Specify,Decline,,Decline,Decline,Decline,Decline,Decline,"If treated within 2 years, Graded
",Graded,Application and Underwiting Guidelines Do Not Specify,Application and Underwiting Guidelines Do Not Specify,"PrimeTerm to 100
",Graded,"If treated within 2 years, Graded. If paired with tobacco, Decline
","If treated within 3 years, Decline
",Decline,"New Vantage III (Modified). If treated within 5 years, New Vantage II (Graded). If diagnosed prior to age 25, Decline. If paired with tobacco, New Vantage III (Modified)
",Decline,Decline,,,,,Decline,Application and Underwiting Guidelines Do Not Specify
Defibrilator,Y,Decline,Y IF > 3 YEARS SINCE DIAGNOSIS AND TREATMENT,Y IF > 2 YEARS SINCE DIAGNOSIS AND TREATMENT,Y,Decline,Decline,"If implanted within 2 years, ROP. If implanted between 2 and 3 years ago, Graded
",,Decline,Decline,Decline,"If implanted within 2 years, Decline. If implanted between 2 and 3 years ago, Special
",Standard,Decline,Decline,Decline,Decline,"If implanted within 1 year, Basic. If implanted between 1 and 2 years ago, Standard
",Y IF > 2 YEARS AGO,Y,Y,Decline,"If implanted within 2 years, Graded
","If implanted within 2 years, Graded
","If implanted within 2 years, Graded
",Decline,"If implanted within 2 years, Modified
",Modified,Decline,"If implanted within 1 year, Decline. If implanted more than 1 year ago, Graded
",Y IF > 2 YEARS SINCE DIAGNOSIS AND TREATMENT,Y IF > 1 YEAR SINCE DIAGNOSIS AND TREATMENT,Decline,Decline,Decline,Decline,NA,Y IF > 2 YEARS,Y,"Guaranteed Issue
",Decline,Modified,"If implanted within 5 years, Decline
",Y,Decline,Y IF > 45 YEARS OLD WHEN INSTALLED AND > 1 YEAR SINCE INSTALLATION,"Preferred
",,Y IF > 2 YEARS,Y IF > 1 YEAR,Y,"If implanted within 1 year, Modified. If implanted between 1 and 2 years ago, Standard
",Y IF > 2 YEARS,"If implanted within 2 years, Graded
","If implanted within 2 years, Modified
",Y IF > 2 YEARS SINCE TREATMENT,Y,"If implanted within 2 years, Decline
","If implanted within 2 years, Modified
",Decline,"If implanted within 3 years, Decline
","If implanted within 2 years, Modified
","If implanted within 2 years, New Vantage III (Modified). If implanted more than 2 years ago, New Vantage II (Graded)
","If implanted within 1 year, Decline. If implanted between 1 and 2 years ago, Graded
","If implanted within 2 years, Modified
",,,,,Decline,Decline
Depression,NA,"SimpliNow Legacy Max
",,,,"Immediate
","Immediate
","Immediate
",,Level,Level,"Preferred
",Standard,Standard,Elite,NA,NA,NA,Preferred,,,,NA,Level,Graded,Level,"Preferred
",Level,Level,Approved,"If ""Major depressive disorder?"" answered ""Yes"" , Graded
",,,NA,NA,NA,NA,NA,,,Preferred,"If ""Major depressive disorder?"" answered ""Yes"" , Decline
",Preferred,"Platinum Protection
",,,,"If younger than 17, Decline
",,,,,"Preferred
",,"LevelIf treated within 2 years, Level. If ""Major depressive disorder?"" answered ""Yes"" , Graded
",Level,,,"PrimeTerm to 100
",Level,Level,Level,"If treated within 2 years, Preferred. If ""Major depressive disorder?"" answered ""Yes"" , Modified
","If treated within 2 years, New Vantage I (Level). If ""Major depressive disorder?"" answered ""Yes"" , New Vantage III (Modified)
","Level
","Level
",,,,,Level,
Depression / Anxiety (Mild),Y,NA,Application and underwriting guide does not specify,Application and underwriting guide does not specify,Application and underwriting guide does not specify,,,NA,LEVEL ,,,NA,NA,NA,,NA,NA,NA,NA,Application and Underwiting Guidelines Do Not Specify,Application and Underwiting Guidelines Do Not Specify,Application and Underwiting Guidelines Do Not Specify,"Y IF > 25 YEARS OLD, DIAGNOSIS > 1 YEAR AGO, NO HOSPITALIZATIONS OR TIME OFF WORK",,N/A,NA,PREFERRED,,NA,NA,NA,Application and Underwiting Guidelines Do Not Specify,Application and Underwiting Guidelines Do Not Specify,Y IF NOT TAKING MEDICATIONS ,Y IF NOT TAKING MEDICATIONS ,Y IF NOT TAKING MEDICATIONS ,Y,NA,Application and Underwiting Guidelines Do Not Specify,Application and Underwiting Guidelines Do Not Specify,NA,NA,NA,NA,NA,NA,NA,NA,,Application and underwriting guide does not specify,Application and underwriting guide does not specify,Application and underwriting guide does not specify,,Application and underwriting guide does not specify,,,Application and Underwiting Guidelines Do Not Specify,Application and Underwiting Guidelines Do Not Specify,,,,,,,,,,,,,,Application and Underwiting Guidelines Do Not Specify
Depression / Anxiety (Moderate / Severe),Y,NA,Application and underwriting guide does not specify,Application and underwriting guide does not specify,Application and underwriting guide does not specify,,,NA,LEVEL ,,,NA,NA,NA,,NA,NA,NA,NA,Application and Underwiting Guidelines Do Not Specify,Application and Underwiting Guidelines Do Not Specify,Application and Underwiting Guidelines Do Not Specify,Decline,,N/A,NA,PREFERRED,,NA,NA,NA,Application and Underwiting Guidelines Do Not Specify,Application and Underwiting Guidelines Do Not Specify,Decline,Decline,Decline,Decline,NA,Application and Underwiting Guidelines Do Not Specify,Application and Underwiting Guidelines Do Not Specify,NA,NA,NA,NA,NA,NA,NA,NA,,Application and underwriting guide does not specify,Application and underwriting guide does not specify,Application and underwriting guide does not specify,,Application and underwriting guide does not specify,,,Application and Underwiting Guidelines Do Not Specify,Application and Underwiting Guidelines Do Not Specify,,,,,,,,,,,,,,Application and Underwiting Guidelines Do Not Specify
Diabetes (Insulin),Y,NA,Y IF NO COMPLICATIONS AND NO INSULIN PRIOR TO AGE 50,Y IF NO COMPLICATIONS AND NO INSULIN PRIOR TO AGE 50,Y,,,NA,,,,NA,NA,NA,,"Y IF no complications, no insulin before age 50","Y IF no complications, no insulin before age 50",Y,NA,Y IF NO COMPLICATIONS,Y IF NO COMPLICATIONS,Y,Decline,,NA,NA,NA,,NA,NA,NA,Y IF Diagnosed > AGE 49 AND no Complications,Y IF NO COMPLICATIONS,Decline,Decline,Decline,Decline,NA,Y IF INSULIN > 30 YEARS OF AGE,Y IF INSULIN > 30 YEARS OF AGE,NA,NA,NA,NA,NA,NA,NA,NA,,Y IF NO COMPLICATIONS,Y IF NO COMPLICATIONS,Y,,Y IF NO COMPLICATIONS,,,Y IF NO COMPLICATIONS,Y IF NO COMPLICATIONS,,,,,,,,,,,,,,Y IF NO COMPLICATONS IN LAST 2 YEARS 
DIABETES (NO COMPLICATIONS),NA,"If ""Was the prospect's most recent a1c reading between the levels of 8%-8.6%?"" answered ""Yes"" , SimpliNow Legacy Max. If ""Was the prospect's most recent a1c reading less than 8%?"" answered ""Yes"" , SimpliNow Legacy Max. If ""Was the prospect's most recent a1c reading between the levels of 8.7%-9.9%?"" answered ""No"" , Decline. If ""Insulin use?"" answered ""Yes"" , SimpliNow Legacy. If ""Was the prospect's most recent a1c reading between the levels of 8.7%-9.9%?"" answered ""Yes"" , SimpliNow Legacy
",,,,"If diagnosed prior to age 20, Decline. If ""Insulin use?"" answered ""Yes"" , Decline. If diagnosed prior to age 38, ROP
","If ""Insulin use?"" answered ""Yes"" , Decline. If diagnosed prior to age 20, Decline. If diagnosed prior to age 38, ROP
","If ""Insulin use?"" answered ""Yes"" , Immediate. If diagnosed prior to age 49, ROP
",PREFERRED,"If ""Was the prospect's most recent a1c reading between the levels of 8%-8.6%?"" answered ""Yes"" , Level. If ""Was the prospect's most recent a1c reading less than 8%?"" answered ""Yes"" , Level. If ""Uncontrolled diabetes in the past year?"" answered ""Yes"" , Decline. If ""Was the prospect's most recent a1c reading between the levels of 8.7%-9.9%?"" answered ""No"" , Decline. If ""Insulin use?"" answered ""Yes"" , Decline. If diagnosed prior to age 19, Decline. If diagnosed prior to age 39, Graded
","If ""Was the prospect's most recent a1c reading between the levels of 8%-8.6%?"" answered ""Yes"" , Level. If ""Was the prospect's most recent a1c reading between the levels of 8.7%-9.9%?"" answered ""Yes"" , Level. If ""Was the prospect's most recent a1c reading less than 8%?"" answered ""Yes"" , Level. If ""Was the prospect's most recent a1c reading between the levels of 8.7%-9.9%?"" answered ""No"" , Graded. If ""Uncontrolled diabetes in the past 2 years?"" answered ""Yes"" , Graded
",Preferred,"If ""Was the prospect's most recent a1c reading less than 8%?"" answered ""Yes"" , Standard. If ""Was the prospect's most recent a1c reading between the levels of 8.7%-9.9%?"" answered ""Yes"" , Standard. If ""Insulin use?"" answered ""Yes"" , Standard. If ""Was the prospect's most recent a1c reading between the levels of 8%-8.6%?"" answered ""Yes"" , Standard. If units of insulin taken per day is greater than or equal to 51, Decline. If diagnosed prior to age 39, Decline. If diagnosed prior to age 24, Decline. If ""Uncontrolled diabetes in the past 2 years?"" answered ""Yes"" , Decline. If ""Was the prospect's most recent a1c reading between the levels of 8.7%-9.9%?"" answered ""No"" , Decline
","If ""Uncontrolled diabetes in the past 10 years?"" answered ""Yes"" , Guaranteed
","If ""Insulin use?"" answered ""Yes"" , Elite. If ""Uncontrolled diabetes in the past 3 years?"" answered ""Yes"" , Advantage Graded. If diagnosed prior to age 49, Advantage Graded
",NA,NA,NA,Preferred,,,,NA,"If diagnosed prior to age 30, Guaranteed Issue
",Graded,"If ""Insulin use?"" answered ""Yes"" , Graded
","If ""Uncontrolled diabetes in the past 2 years?"" answered ""Yes"" , Decline. If diagnosed prior to age 9, Decline. If ""Insulin use?"" answered ""Yes"" , Standard
",Level,"If ""Insulin use?"" answered ""Yes"" , Level. If units of insulin taken per day is greater than or equal to 40, Modified. If diagnosed prior to age 39, Modified
","If treated within 3 years, Decline
","If diagnosed prior to age 44, Graded
",,,NA,NA,NA,NA,NA,,,"If ""Insulin use?"" answered ""Yes"" , Standard
","If ""Uncontrolled diabetes in the past 2 years?"" answered ""Yes"" , Decline. If ""Was the prospect's most recent a1c reading less than 8%?"" answered ""No"" , Decline
",Preferred,"Platinum Protection
",,,,"If younger than 17, Decline
",,,,,Preferred,,"If treated within 2 years, Level. If ""Insulin use?"" answered ""Yes"" , Level. If units of insulin taken per day is greater than or equal to 81, Graded
",Level,,,"PrimeTerm to 100
",Level,"If ""Insulin use?"" answered ""Yes"" , Decline
","If diagnosed prior to age 17, Decline
","If ""Insulin use?"" answered ""Yes"" , Preferred. If diagnosed prior to age 39, Modified. If units of insulin taken per day is greater than or equal to 121, Modified
","If treated within 5 years, New Vantage I (Level). New Vantage II (Graded). If ""Insulin use?"" answered ""Yes"" , New Vantage I (Level). If units of insulin taken per day is greater than or equal to 51, New Vantage II (Graded)
","If ""Insulin use?"" answered ""Yes"" , Level. If diagnosed prior to age 39, Decline
","If ""Insulin use?"" answered ""Yes"" , Level. If diagnosed prior to age 44, Decline
",,,,,Level,
